KEY_CODE,HTKSYORI,HTKSAKI,GASSAN,T001101001,T001101002,T001101003,T001101004,T001101005,T001101006,T001101007,T001101008,T001101009,T001101010,T001101011,T001101012,T001101013,T001101014,T001101015,T001101016,T001101017,T001101018,T001101019,T001101020,T001101021,T001101022,T001101023,T001101024,T001101025,T001101026,T001101027,T001101028,T001101029,T001101030,T001101031,T001101032,T001101033,T001101034,T001101035,T001101036,T001101037,T001101038,T001101039,T001101040,T001101041,T001101042,T001101043,T001101044,T001101045,T001101046,T001101047,T001101048,T001101049,T001101050
493061362,2,493061361,,6,2,4,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,3,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
493061363,0,,,115,58,57,12,6,6,103,52,51,67,33,34,100,50,50,96,48,48,36,19,17,16,8,8,3,2,1,0,0,0,0,0,0,35,35,4,10,6,6,7,1,1,31,21,10,1,23,0,2,5
493061371,1,,493061372,31,14,17,3,0,3,36,17,19,22,11,11,35,17,18,35,17,18,14,6,8,7,1,6,5,1,4,0,0,0,0,0,0,10,10,1,2,4,4,0,1,0,11,8,3,1,8,0,1,0
493061372,2,493061371,,8,3,5,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
493061393,0,,,40,19,21,2,1,1,38,18,20,21,10,11,37,17,20,37,17,20,17,8,9,9,3,6,4,1,3,1,0,1,0,0,0,15,15,4,4,3,1,3,0,0,11,8,3,1,11,0,3,4
493061401,0,,,50,26,24,3,0,3,47,26,21,26,16,10,46,25,21,46,25,21,21,10,11,7,4,3,3,2,1,0,0,0,0,0,0,15,15,1,4,5,1,3,0,1,14,8,6,1,12,0,1,1
493061402,0,,,20,8,12,3,1,2,17,7,10,10,5,5,16,6,10,16,6,10,7,2,5,4,0,4,2,0,2,0,0,0,0,0,0,6,6,0,3,2,0,0,0,1,6,4,2,1,5,0,0,0
493061404,0,,,31,18,13,3,3,0,28,15,13,17,10,7,24,11,13,24,11,13,11,5,6,5,2,3,1,1,0,0,0,0,0,0,0,8,8,0,4,0,2,1,0,1,8,6,2,0,6,0,0,4
493061411,0,,,57,27,30,7,0,7,50,27,23,36,20,16,50,27,23,49,27,22,14,7,7,10,4,6,1,0,1,0,0,0,0,0,0,20,20,4,7,4,2,1,1,1,16,13,3,2,10,0,1,2
493061412,0,,,157,73,84,18,5,13,139,68,71,81,39,42,135,64,71,132,62,70,58,29,29,27,13,14,10,5,5,0,0,0,0,0,0,49,49,10,11,11,5,3,7,2,39,23,16,4,38,0,5,8
493061413,1,,493061414,71,37,34,11,8,3,67,31,36,41,21,20,66,30,36,66,30,36,26,10,16,17,6,11,4,1,3,0,0,0,0,0,0,19,19,4,2,8,1,3,1,3,17,9,8,3,17,0,3,1
493061414,2,493061413,,7,2,5,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,3,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
493061421,0,,,30,13,17,0,0,0,30,13,17,13,6,7,30,13,17,30,13,17,17,7,10,7,1,6,4,0,4,0,0,0,0,0,0,12,12,1,6,3,2,0,0,0,11,7,4,0,11,0,0,4
493061423,0,,,26,13,13,5,3,2,21,10,11,10,5,5,21,10,11,21,10,11,11,5,6,4,1,3,2,0,2,0,0,0,0,0,0,9,9,4,1,2,0,0,1,1,5,2,3,2,8,0,3,1
493061433,0,,,32,15,17,4,4,0,28,11,17,19,8,11,27,10,17,26,10,16,9,3,6,5,1,4,2,0,2,0,0,0,0,0,0,8,8,0,1,3,2,0,1,1,8,4,4,0,6,0,0,0
493061434,0,,,36,19,17,7,5,2,29,14,15,17,8,9,29,14,15,29,14,15,12,6,6,6,3,3,5,3,2,0,0,0,0,0,0,7,7,0,0,2,1,1,1,2,7,1,6,2,7,0,0,0
493061441,2,493061443,,10,4,6,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,3,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
493061442,2,493061443,,7,3,4,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
493061443,1,,493061441;493061442;493061444,4,1,3,0,0,0,25,9,16,14,5,9,25,9,16,25,9,16,11,4,7,8,3,5,1,1,0,0,0,0,0,0,0,2,2,0,3,1,1,1,0,1,7,4,3,0,7,0,0,1
493061444,2,493061443,,4,1,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
493061451,2,493061452,,12,5,7,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,3,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
493061452,1,,493061451,135,70,65,17,11,6,127,61,66,67,33,34,124,59,65,122,58,64,60,28,32,26,12,14,14,7,7,2,2,0,0,0,0,51,50,10,23,11,2,1,2,4,43,32,11,4,36,0,5,8
493061461,0,,,150,60,90,15,2,13,134,57,77,86,39,47,129,55,74,127,55,72,48,18,30,23,9,14,7,1,6,0,0,0,0,0,0,45,45,5,15,8,7,4,1,5,40,26,14,3,30,0,3,5
493061462,2,493061464,,4,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
493061463,2,493061464,,9,4,5,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
493061464,1,,493061462;493061463,85,44,41,7,6,1,90,43,47,53,27,26,89,42,47,88,41,47,37,16,21,19,6,13,6,1,5,0,0,0,0,0,0,28,28,4,9,5,7,4,1,1,27,14,13,1,24,0,2,4
493061471,1,,493061473,17,7,10,1,1,0,18,7,11,10,4,6,17,7,10,15,6,9,8,3,5,1,0,1,1,0,1,1,0,1,0,0,0,5,5,0,3,0,2,1,0,0,6,4,2,0,4,0,0,2
493061472,0,,,45,23,22,6,1,5,39,22,17,20,13,7,39,22,17,39,22,17,19,9,10,9,4,5,4,2,2,0,0,0,0,0,0,11,11,0,1,5,2,1,0,2,10,4,6,2,11,0,0,1
493061473,2,493061471,,2,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
493061474,0,,,27,12,15,3,0,3,24,12,12,13,7,6,24,12,12,22,10,12,11,5,6,5,1,4,3,1,2,0,0,0,0,0,0,8,8,0,4,1,0,2,1,0,8,4,4,0,6,0,0,1
493061481,1,,493061483,26,14,12,2,1,1,29,16,13,21,12,9,27,15,12,27,15,12,8,4,4,2,1,1,2,1,1,0,0,0,0,0,0,8,8,2,2,4,2,1,1,0,8,6,2,1,5,0,1,0
493061483,2,493061481,,11,6,5,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,4,4,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
493061484,0,,,75,38,37,3,2,1,72,36,36,32,20,12,71,35,36,71,35,36,40,16,24,24,8,16,6,2,4,0,0,0,0,0,0,30,30,5,15,4,4,0,2,0,25,20,5,1,26,0,4,6
493061493,1,,493061494,54,25,29,6,4,2,57,24,33,33,16,17,55,24,31,55,24,31,24,8,16,3,0,3,0,0,0,0,0,0,0,0,0,22,22,8,9,3,3,1,2,0,18,14,4,1,16,0,5,4
493061494,2,493061493,,10,4,6,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,4,4,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
493061502,0,,,24,13,11,2,1,1,22,12,10,12,8,4,22,12,10,22,12,10,10,4,6,7,2,5,0,0,0,0,0,0,0,0,0,8,8,1,3,1,1,2,0,0,7,4,3,1,7,0,1,2
493061503,0,,,300,139,161,36,21,15,264,118,146,188,88,100,248,112,136,243,109,134,76,30,46,43,14,29,15,5,10,0,0,0,0,0,0,108,108,21,30,27,16,11,2,1,85,63,22,8,52,2,9,7
493061504,0,,,35,19,16,2,2,0,33,17,16,17,10,7,31,16,15,31,16,15,16,7,9,8,3,5,3,1,2,0,0,0,0,0,0,10,10,1,2,2,3,0,2,0,9,3,6,1,8,0,0,1
493061511,0,,,156,75,81,23,15,8,133,60,73,75,39,36,130,58,72,128,57,71,58,21,37,31,9,22,15,4,11,4,1,3,0,0,0,44,43,2,15,11,6,2,5,2,41,29,12,7,31,0,2,6
493061512,0,,,28,13,15,1,0,1,27,13,14,17,9,8,26,13,13,26,13,13,10,4,6,5,3,2,1,1,0,0,0,0,0,0,0,10,10,2,4,1,1,1,1,0,8,6,2,0,7,0,1,2
493061513,0,,,56,28,28,5,3,2,51,25,26,25,12,13,50,24,26,50,24,26,26,13,13,11,5,6,2,1,1,0,0,0,0,0,0,18,18,2,7,3,3,0,2,1,16,10,6,1,18,0,2,6
493061514,0,,,30,15,15,6,2,4,24,13,11,20,12,8,23,12,11,23,12,11,4,1,3,3,1,2,1,1,0,0,0,0,0,0,0,12,12,3,3,5,0,0,1,0,9,8,1,5,3,1,1,1
493061521,0,,,55,26,29,9,4,5,46,22,24,31,15,16,44,22,22,43,21,22,15,7,8,6,2,4,1,1,0,0,0,0,0,0,0,19,19,3,6,5,1,3,1,0,16,13,3,1,11,0,3,3
493061522,0,,,61,29,32,8,6,2,53,23,30,36,15,21,50,22,28,50,22,28,17,8,9,9,4,5,4,2,2,0,0,0,8,0,8,25,25,12,4,3,2,1,2,1,13,9,4,2,10,1,2,3
493061523,0,,,213,96,117,48,22,26,165,74,91,108,50,58,158,70,88,154,67,87,57,24,33,29,9,20,8,2,6,0,0,0,1,0,1,62,62,9,13,10,14,8,5,3,53,33,20,7,37,0,6,5
493061524,0,,,526,265,261,130,80,50,383,182,201,291,141,150,370,174,196,365,173,192,92,41,51,43,16,27,17,5,12,0,0,0,0,0,0,164,163,26,37,30,37,24,8,1,136,112,24,27,62,6,10,15
493061531,0,,,176,84,92,18,12,6,158,72,86,118,55,63,149,66,83,147,65,82,40,17,23,19,6,13,9,2,7,0,0,0,0,0,0,54,54,3,14,19,8,5,4,1,51,39,12,3,23,0,2,4
493061532,0,,,118,63,55,12,7,5,106,56,50,70,36,34,104,54,50,104,54,50,36,20,16,13,7,6,3,2,1,0,0,0,0,0,0,41,41,6,14,11,4,3,1,2,35,27,8,5,22,0,4,6
493061533,0,,,1030,490,540,294,141,153,732,346,386,677,321,356,707,333,374,693,330,363,55,25,30,23,11,12,9,6,3,0,0,0,1,0,1,360,360,66,93,77,85,29,9,1,285,265,20,109,40,14,4,7
493061534,0,,,394,182,212,94,48,46,295,133,162,248,113,135,275,125,150,267,124,143,47,20,27,17,6,11,4,1,3,1,0,1,7,0,7,137,137,32,30,29,26,13,4,3,105,93,12,24,32,8,3,10
493061541,0,,,10,4,6,1,0,1,9,4,5,4,2,2,9,4,5,9,4,5,5,2,3,4,2,2,0,0,0,0,0,0,0,0,0,4,4,0,2,2,0,0,0,0,4,4,0,0,3,0,0,2
493061543,0,,,186,86,100,13,5,8,173,81,92,112,59,53,167,77,90,165,77,88,61,22,39,34,11,23,18,6,12,1,0,1,1,1,0,67,67,14,17,15,16,2,2,1,53,35,18,1,43,1,7,3
493061544,0,,,58,34,24,6,6,0,52,28,24,40,23,17,47,26,21,44,24,20,12,5,7,5,2,3,2,1,1,1,1,0,0,0,0,19,19,3,4,5,4,2,1,0,16,11,5,0,7,0,0,0
493061551,0,,,12,7,5,2,1,1,10,6,4,6,4,2,10,6,4,10,6,4,4,2,2,1,0,1,0,0,0,0,0,0,0,0,0,4,4,0,2,1,0,1,0,0,4,4,0,1,2,0,0,2
493061553,0,,,55,23,32,6,4,2,49,19,30,32,12,20,47,18,29,46,18,28,17,7,10,4,0,4,1,0,1,1,0,1,0,0,0,15,15,0,3,3,6,2,1,0,15,10,5,2,11,0,0,3
493061554,0,,,18,6,12,1,0,1,17,6,11,11,4,7,16,6,10,16,6,10,6,2,4,3,1,2,0,0,0,0,0,0,0,0,0,6,6,1,1,2,1,1,0,0,5,4,1,0,4,0,1,0
493061561,0,,,26,13,13,3,1,2,23,12,11,15,8,7,22,12,10,22,12,10,8,4,4,4,2,2,0,0,0,0,0,0,0,0,0,6,6,0,1,2,1,0,1,1,6,4,2,0,4,0,0,1
493061562,0,,,124,65,59,7,5,2,117,60,57,59,33,26,113,58,55,111,56,55,58,27,31,29,9,20,12,4,8,1,1,0,0,0,0,46,46,8,16,13,4,3,1,1,38,26,12,3,35,0,3,7
493061563,0,,,140,68,72,7,4,3,133,64,69,77,39,38,131,63,68,130,63,67,56,25,31,30,10,20,14,4,10,1,0,1,1,0,1,47,47,3,17,14,8,3,0,2,44,28,16,2,38,0,3,9
493061564,1,,493061573,391,189,202,32,15,17,362,176,186,213,106,107,347,168,179,344,166,178,149,70,79,79,34,45,25,9,16,1,1,0,1,0,1,131,131,20,37,38,15,12,6,4,111,74,37,6,97,0,15,21
493061573,2,493061564,,3,2,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
493061582,0,,,11,4,7,1,0,1,10,4,6,4,2,2,10,4,6,10,4,6,6,2,4,2,0,2,1,0,1,0,0,0,0,0,0,4,4,1,1,1,0,1,0,0,3,1,2,1,4,0,1,1
493061584,0,,,49,26,23,12,7,5,37,19,18,26,13,13,36,19,17,35,18,17,11,6,5,5,2,3,2,1,1,0,0,0,0,0,0,11,11,0,3,1,2,1,2,2,11,5,6,4,7,0,0,1
493061591,0,,,16,9,7,0,0,0,16,9,7,6,4,2,15,8,7,15,8,7,10,5,5,1,0,1,0,0,0,0,0,0,0,0,0,7,7,1,4,1,1,0,0,0,6,6,0,0,6,0,1,2
493061593,0,,,71,37,34,7,3,4,64,34,30,36,23,13,63,33,30,62,32,30,28,11,17,14,4,10,3,1,2,0,0,0,0,0,0,23,23,2,5,10,4,1,0,1,21,12,9,1,19,0,2,2
493061601,0,,,29,11,18,4,1,3,25,10,15,22,8,14,20,8,12,19,8,11,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,10,10,1,4,1,3,1,0,0,9,9,0,0,2,0,0,1
493061602,0,,,137,65,72,21,12,9,116,53,63,78,36,42,115,53,62,115,53,62,38,17,21,23,10,13,6,3,3,0,0,0,7,0,7,51,51,16,13,8,6,2,5,1,35,22,13,7,25,2,5,7
493061604,0,,,85,39,46,11,5,6,74,34,40,42,19,23,73,34,39,71,33,38,32,15,17,10,3,7,4,0,4,0,0,0,0,0,0,30,30,7,8,8,2,1,3,1,23,14,9,3,20,0,4,5
493061611,0,,,86,27,59,0,0,0,86,27,59,48,19,29,84,25,59,81,24,57,38,8,30,29,3,26,22,0,22,2,0,2,1,0,1,26,24,6,6,6,3,1,2,0,17,10,7,0,12,4,0,3
493061612,0,,,90,44,46,15,6,9,74,37,37,58,30,28,72,35,37,70,35,35,16,7,9,6,2,4,5,1,4,0,0,0,0,0,0,36,36,9,9,12,4,1,1,0,27,23,4,10,10,4,1,3
493061613,0,,,250,119,131,19,10,9,231,109,122,127,59,68,220,105,115,218,104,114,104,50,54,38,19,19,12,5,7,1,1,0,5,3,2,92,92,19,30,21,10,5,6,1,73,51,22,4,65,0,14,18
493061614,0,,,32,14,18,5,1,4,27,13,14,15,8,7,26,12,14,26,12,14,12,5,7,4,0,4,1,0,1,0,0,0,0,0,0,12,12,5,2,1,2,1,0,1,7,4,3,2,9,0,4,1
493061621,0,,,114,55,59,13,4,9,101,51,50,57,32,25,100,50,50,99,49,50,44,19,25,24,8,16,12,4,8,0,0,0,0,0,0,40,40,7,13,9,6,2,2,1,33,25,8,4,25,0,4,5
493061622,0,,,516,246,270,59,25,34,455,219,236,325,162,163,433,208,225,424,203,221,130,57,73,62,24,38,25,7,18,3,2,1,4,4,0,237,237,86,69,47,24,11,0,0,147,131,16,16,89,12,31,17
493061623,0,,,249,109,140,21,12,9,228,97,131,167,67,100,220,92,128,213,91,122,61,30,31,15,8,7,5,2,3,1,0,1,32,1,31,106,106,41,16,29,14,3,3,0,64,56,8,9,39,28,6,6
493061624,0,,,157,75,82,14,7,7,143,68,75,79,42,37,138,67,71,137,67,70,64,26,38,30,10,20,10,3,7,1,0,1,1,0,1,63,62,20,12,17,8,2,3,0,42,34,8,5,42,0,13,6
493061631,0,,,451,215,236,83,43,40,366,171,195,276,128,148,361,167,194,355,165,190,90,43,47,45,18,27,17,6,11,0,0,0,1,0,1,185,185,47,66,32,31,3,5,1,135,124,11,27,62,8,18,25
493061632,0,,,413,196,217,89,43,46,314,149,165,254,122,132,303,143,160,299,141,158,60,27,33,36,13,23,14,5,9,4,2,2,0,0,0,156,155,40,45,29,25,13,0,3,108,97,11,31,37,11,8,8
493061633,0,,,102,39,63,7,4,3,95,35,60,68,27,41,93,35,58,91,34,57,27,8,19,14,4,10,4,1,3,0,0,0,0,0,0,50,50,17,20,7,6,0,0,0,33,25,8,1,23,0,9,3
493061634,0,,,467,205,262,56,34,22,407,167,240,242,120,122,405,166,239,402,165,237,165,47,118,107,19,88,64,10,54,12,0,12,1,0,1,177,176,65,50,31,17,6,5,2,108,86,22,24,72,11,16,15
493061641,0,,,160,77,83,15,9,6,145,68,77,100,49,51,137,64,73,133,63,70,45,19,26,25,7,18,16,4,12,1,0,1,1,1,0,57,57,16,13,8,11,6,1,2,40,25,15,2,31,1,5,6
493061642,0,,,309,147,162,37,18,19,271,128,143,171,87,84,261,126,135,251,119,132,100,41,59,50,17,33,20,5,15,0,0,0,1,1,0,89,89,11,23,19,13,8,9,6,78,41,37,6,65,0,5,9
493061643,0,,,43,13,30,3,2,1,39,11,28,15,7,8,38,10,28,38,10,28,24,4,20,20,2,18,17,1,16,5,0,5,0,0,0,12,11,6,3,1,0,1,0,0,4,4,0,1,1,2,0,0
493061644,0,,,72,38,34,4,1,3,68,37,31,36,22,14,62,34,28,62,34,28,32,15,17,13,6,7,3,1,2,0,0,0,0,0,0,25,25,3,10,4,4,3,1,0,22,13,9,1,21,0,2,5
493061651,0,,,12,6,6,0,0,0,12,6,6,7,4,3,12,6,6,12,6,6,5,2,3,3,1,2,1,0,1,0,0,0,0,0,0,4,4,1,1,0,1,1,0,0,2,0,2,0,3,0,0,0
493061652,0,,,222,106,116,17,10,7,175,84,91,96,48,48,169,81,88,159,77,82,79,36,43,35,17,18,8,5,3,1,1,0,0,0,0,71,71,8,25,13,9,9,5,2,55,41,14,4,47,1,5,14
493061654,0,,,47,23,24,1,1,0,42,22,20,28,17,11,41,22,19,39,20,19,14,5,9,9,3,6,4,1,3,0,0,0,0,0,0,15,15,1,6,4,1,2,0,1,12,7,5,1,8,0,1,0
493061661,1,,493061663,203,94,109,30,16,14,177,80,97,112,49,63,169,75,94,164,73,91,65,31,34,35,14,21,12,5,7,1,1,0,0,0,0,57,57,6,13,14,12,5,5,4,53,28,25,9,42,0,4,6
493061662,0,,,190,82,108,29,13,16,150,63,87,87,39,48,147,63,84,145,61,84,63,24,39,40,12,28,20,2,18,5,1,4,0,0,0,63,62,16,18,13,6,6,3,0,43,37,6,13,23,2,3,8
493061663,2,493061661,,5,3,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
493061664,0,,,491,215,276,103,52,51,371,155,216,279,129,150,359,150,209,344,147,197,92,26,66,68,13,55,40,5,35,7,1,6,0,0,0,153,151,33,35,31,28,19,3,2,114,97,17,33,29,6,3,6
493061671,0,,,162,76,86,8,6,2,153,69,84,87,41,46,149,68,81,146,66,80,66,28,38,30,9,21,11,6,5,0,0,0,0,0,0,54,54,9,13,18,4,4,5,1,45,25,20,1,44,0,7,7
493061672,0,,,262,129,133,18,9,9,244,120,124,150,80,70,237,116,121,235,116,119,94,40,54,60,20,40,24,8,16,3,0,3,0,0,0,86,86,12,24,20,17,7,4,2,73,42,31,5,62,0,7,9
493061673,0,,,34,20,14,4,3,1,25,14,11,25,14,11,25,14,11,25,14,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,10,7,2,1,0,0,0,8,8,0,3,0,4,0,0
493061674,0,,,11,4,7,0,0,0,11,4,7,5,2,3,11,4,7,11,4,7,6,2,4,3,1,2,2,1,1,0,0,0,0,0,0,5,5,1,2,2,0,0,0,0,4,3,1,0,4,0,1,2
493061681,0,,,22,12,10,1,1,0,21,11,10,12,6,6,20,11,9,20,11,9,9,5,4,5,3,2,0,0,0,0,0,0,0,0,0,8,8,1,4,1,0,2,0,0,6,4,2,0,5,0,1,2
493061682,0,,,32,17,15,6,3,3,26,14,12,18,11,7,23,11,12,23,11,12,8,3,5,4,1,3,0,0,0,0,0,0,0,0,0,8,8,2,1,1,1,0,1,2,6,3,3,1,5,0,1,1
493061683,0,,,111,51,60,12,6,6,99,45,54,53,26,27,97,44,53,93,42,51,46,19,27,19,7,12,6,3,3,0,0,0,0,0,0,29,29,2,6,6,7,2,3,3,27,10,17,2,27,0,2,4
493061684,0,,,37,16,21,4,1,3,32,14,18,20,10,10,29,14,15,28,13,15,12,4,8,6,2,4,2,1,1,0,0,0,0,0,0,12,12,2,2,4,1,3,0,0,10,9,1,0,8,0,1,1
493061691,0,,,469,193,276,55,28,27,404,160,244,233,105,128,389,153,236,378,151,227,171,55,116,118,28,90,73,13,60,13,1,12,0,0,0,130,127,27,27,26,26,15,4,2,97,75,22,12,55,2,6,7
493061692,0,,,268,132,136,23,13,10,234,112,122,146,80,66,222,103,119,216,99,117,88,32,56,47,14,33,16,3,13,1,0,1,0,0,0,97,97,23,26,21,11,11,4,1,70,46,24,6,61,0,14,12
493061693,0,,,338,160,178,41,23,18,296,137,159,245,111,134,284,131,153,280,129,151,51,26,25,23,9,14,8,3,5,1,0,1,0,0,0,119,119,14,41,27,26,9,2,0,105,91,14,12,36,1,5,11
493061694,0,,,115,49,66,13,7,6,102,42,60,68,30,38,100,41,59,98,41,57,34,12,22,16,4,12,8,2,6,0,0,0,0,0,0,36,36,4,9,9,8,2,4,0,32,22,10,5,23,0,2,2
493061702,0,,,54,25,29,12,3,9,42,22,20,27,15,12,41,21,20,41,21,20,15,7,8,6,3,3,3,2,1,0,0,0,0,0,0,14,14,1,3,3,1,4,0,2,13,7,6,5,9,0,0,2
493061703,2,493061704,,10,5,5,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,3,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
493061704,1,,493061703,32,14,18,4,2,2,38,17,21,22,10,12,38,17,21,38,17,21,16,7,9,8,1,7,5,0,5,0,0,0,0,0,0,12,12,2,5,4,2,2,0,0,13,9,4,2,13,0,2,3
493061711,0,,,633,280,353,71,35,36,562,245,317,295,140,155,554,238,316,544,231,313,267,105,162,136,47,89,58,16,42,17,3,14,2,0,2,244,242,64,79,53,26,13,5,2,176,147,29,19,159,0,49,33
493061712,0,,,86,42,44,13,5,8,73,37,36,42,21,21,72,36,36,71,35,36,31,16,15,14,5,9,6,1,5,1,0,1,0,0,0,37,37,15,9,6,3,2,1,1,22,17,5,3,22,0,10,3
493061713,0,,,144,74,70,16,10,6,128,64,64,70,39,31,127,63,64,126,63,63,58,25,33,37,14,23,9,1,8,1,0,1,0,0,0,69,69,31,15,13,8,1,0,1,38,32,6,3,46,0,24,8
493061714,0,,,116,48,68,10,3,7,106,45,61,57,26,31,105,45,60,105,45,60,49,19,30,29,8,21,11,2,9,0,0,0,0,0,0,48,48,14,16,7,7,3,1,0,34,23,11,4,36,1,10,3
493061721,0,,,94,44,50,17,8,9,77,36,41,49,23,26,76,35,41,75,34,41,28,13,15,9,4,5,5,4,1,1,1,0,0,0,0,36,36,10,9,5,9,3,0,0,26,21,5,7,20,0,7,5
493061722,0,,,28,15,13,2,2,0,26,13,13,18,9,9,25,13,12,24,12,12,8,4,4,2,1,1,0,0,0,0,0,0,0,0,0,11,11,0,5,6,0,0,0,0,11,10,1,1,5,0,0,2
493061723,0,,,79,42,37,6,2,4,73,40,33,39,23,16,72,39,33,72,39,33,34,17,17,14,7,7,4,1,3,0,0,0,0,0,0,24,24,2,6,7,3,4,2,0,22,13,9,2,21,0,2,5
493061732,2,493061734,,8,4,4,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,5,5,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
493061734,1,,493061732,18,7,11,1,1,0,25,10,15,16,6,10,25,10,15,25,10,15,9,4,5,3,0,3,2,0,2,0,0,0,0,0,0,10,10,6,8,0,1,0,0,0,9,9,0,1,7,2,3,3
493061741,0,,,280,116,164,36,22,14,244,94,150,111,57,54,239,89,150,238,88,150,133,37,96,98,21,77,64,8,56,14,0,14,0,0,0,72,70,13,20,13,9,11,2,2,57,44,13,12,37,1,5,11
493061742,0,,,149,68,81,27,14,13,122,54,68,83,38,45,117,52,65,113,50,63,39,16,23,16,7,9,6,1,5,1,0,1,0,0,0,57,57,11,21,12,9,1,2,1,46,40,6,8,24,1,5,6
493061743,2,493061744,,3,1,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
493061744,1,,493061743,256,116,140,43,16,27,205,96,109,156,77,79,198,93,105,189,89,100,49,19,30,24,6,18,9,3,6,1,0,1,1,0,1,90,90,25,23,17,12,7,6,2,63,49,14,13,34,5,8,5
493061752,0,,,156,72,84,23,8,15,133,64,69,83,42,41,126,61,65,124,60,64,50,22,28,26,9,17,12,4,8,0,0,0,0,0,0,45,45,8,11,7,5,6,3,5,36,21,15,4,32,0,5,7
493061753,0,,,18,8,10,0,0,0,18,8,10,12,5,7,17,8,9,16,7,9,6,3,3,3,1,2,2,1,1,0,0,0,0,0,0,8,8,3,1,3,1,0,0,0,5,5,0,0,5,0,3,1
493061754,0,,,94,45,49,15,11,4,79,34,45,44,20,24,77,33,44,77,33,44,35,14,21,16,5,11,10,2,8,0,0,0,0,0,0,32,32,11,8,2,3,2,4,2,21,11,10,3,27,0,9,2
493061761,0,,,19,9,10,4,2,2,15,7,8,5,2,3,15,7,8,15,7,8,10,5,5,5,3,2,2,1,1,0,0,0,0,0,0,6,6,0,3,2,0,0,0,1,6,5,1,0,5,0,0,3
493061762,0,,,144,63,81,25,8,17,114,52,62,93,44,49,109,49,60,106,49,57,21,8,13,13,6,7,4,2,2,0,0,0,1,1,0,58,58,13,17,18,7,3,0,0,44,42,2,16,13,3,2,5
493061763,0,,,31,14,17,1,1,0,30,13,17,15,9,6,30,13,17,30,13,17,15,4,11,5,0,5,1,0,1,1,0,1,0,0,0,17,17,8,5,3,1,0,0,0,9,8,1,0,11,0,6,1
493061764,0,,,124,59,65,17,7,10,101,49,52,74,38,36,94,46,48,94,46,48,27,11,16,17,8,9,3,1,2,0,0,0,3,2,1,47,47,14,11,10,7,2,1,2,30,24,6,2,20,2,5,2
