KEY_CODE,HTKSYORI,HTKSAKI,GASSAN,T001101001,T001101002,T001101003,T001101004,T001101005,T001101006,T001101007,T001101008,T001101009,T001101010,T001101011,T001101012,T001101013,T001101014,T001101015,T001101016,T001101017,T001101018,T001101019,T001101020,T001101021,T001101022,T001101023,T001101024,T001101025,T001101026,T001101027,T001101028,T001101029,T001101030,T001101031,T001101032,T001101033,T001101034,T001101035,T001101036,T001101037,T001101038,T001101039,T001101040,T001101041,T001101042,T001101043,T001101044,T001101045,T001101046,T001101047,T001101048,T001101049,T001101050
503055693,0,,,880,425,455,114,63,51,711,334,377,457,206,251,679,314,365,663,309,354,254,128,126,74,35,39,14,7,7,1,1,0,0,0,0,321,321,45,114,82,49,24,5,2,264,235,29,23,161,0,23,63
503055694,0,,,1299,629,670,177,98,79,1073,506,567,668,306,362,1047,492,555,1031,486,545,405,200,205,136,58,78,42,14,28,2,0,2,2,2,0,506,506,81,213,107,71,20,13,1,408,370,38,40,257,0,37,114
503055701,0,,,12,4,8,0,0,0,12,4,8,4,2,2,12,4,8,12,4,8,8,2,6,5,0,5,1,0,1,0,0,0,0,0,0,6,6,1,4,1,0,0,0,0,5,4,1,0,6,0,1,1
503055722,0,,,66,32,34,2,1,1,64,31,33,34,17,17,63,30,33,63,30,33,30,14,16,17,8,9,3,1,2,0,0,0,3,2,1,27,27,5,12,7,1,1,0,1,21,18,3,1,20,0,3,6
503055724,0,,,20,8,12,0,0,0,20,8,12,10,4,6,19,7,12,19,7,12,10,4,6,5,2,3,1,0,1,0,0,0,0,0,0,9,9,2,4,2,1,0,0,0,7,6,1,0,7,0,2,0
503055731,0,,,53,25,28,6,0,6,47,25,22,28,16,12,44,23,21,44,23,21,19,9,10,11,5,6,3,2,1,1,0,1,3,3,0,19,19,4,6,4,2,1,2,0,15,13,2,1,11,3,1,4
503055732,0,,,179,90,89,18,11,7,161,79,82,79,42,37,158,76,82,156,74,82,82,37,45,41,17,24,13,4,9,2,0,2,1,0,1,73,73,17,27,14,9,6,0,0,56,50,6,2,53,0,12,16
503055733,0,,,287,121,166,28,12,16,259,109,150,95,50,45,256,106,150,256,106,150,164,59,105,94,29,65,47,11,36,5,2,3,2,1,1,92,91,23,32,18,11,5,0,2,68,55,13,6,65,0,15,17
503055734,0,,,49,18,31,8,2,6,41,16,25,24,11,13,40,15,25,37,13,24,17,5,12,11,4,7,4,1,3,0,0,0,1,0,1,17,17,4,5,3,2,1,1,1,13,9,4,3,12,0,4,1
503055741,0,,,199,90,109,11,3,8,188,87,101,97,50,47,186,85,101,184,83,101,91,37,54,38,12,26,10,1,9,0,0,0,3,0,3,87,87,19,43,13,7,3,2,0,67,56,11,2,58,3,10,21
503055742,0,,,64,27,37,3,0,3,61,27,34,27,12,15,58,25,33,56,25,31,34,15,19,19,8,11,7,3,4,2,2,0,1,0,1,25,25,4,12,5,0,3,1,0,20,15,5,0,21,0,3,9
503055743,0,,,77,37,40,0,0,0,77,37,40,42,24,18,77,37,40,76,36,40,35,13,22,16,5,11,5,0,5,0,0,0,0,0,0,31,31,11,7,4,6,2,1,0,20,13,7,0,26,0,8,3
503055744,0,,,185,89,96,19,6,13,165,82,83,107,54,53,159,77,82,156,75,81,58,28,30,20,7,13,7,1,6,2,0,2,4,1,3,72,71,14,25,18,7,4,3,0,57,49,8,5,35,0,5,12
503055751,0,,,202,96,106,33,16,17,169,80,89,99,50,49,164,77,87,161,75,86,70,30,40,48,20,28,14,8,6,2,2,0,2,2,0,77,77,20,23,10,14,10,0,0,55,47,8,5,49,2,15,13
503055752,0,,,177,83,94,5,3,2,172,80,92,98,57,41,168,77,91,165,76,89,74,23,51,64,18,46,39,6,33,9,0,9,0,0,0,28,26,4,9,7,3,3,0,0,22,19,3,0,13,0,4,3
503055753,0,,,337,167,170,39,23,16,298,144,154,168,90,78,296,142,154,290,137,153,130,54,76,72,25,47,33,7,26,1,0,1,0,0,0,119,117,24,38,22,19,7,4,3,91,66,25,11,76,0,18,17
503055754,0,,,627,311,316,87,42,45,529,262,267,403,204,199,513,254,259,495,248,247,126,58,68,43,12,31,17,6,11,2,0,2,12,12,0,256,256,82,77,41,27,19,7,3,169,147,22,24,86,26,17,30
503055761,0,,,83,35,48,8,1,7,75,34,41,37,16,21,74,34,40,73,34,39,38,18,20,21,9,12,8,4,4,0,0,0,0,0,0,33,33,7,13,9,1,1,1,1,26,20,6,1,24,0,3,9
503055762,0,,,830,392,438,63,41,22,767,351,416,404,205,199,739,333,406,725,327,398,363,146,217,191,65,126,70,21,49,5,0,5,5,3,2,374,372,114,151,65,19,13,9,1,254,216,38,14,252,4,82,64
503055763,0,,,256,151,105,17,10,7,238,140,98,162,110,52,188,90,98,174,77,97,76,30,46,40,17,23,12,3,9,1,1,0,4,4,0,85,84,22,28,20,11,3,0,0,62,52,10,5,49,1,11,16
503055764,0,,,538,246,292,54,28,26,478,214,264,273,135,138,468,208,260,463,205,258,205,79,126,110,39,71,33,12,21,2,0,2,6,3,3,249,249,90,83,39,26,7,2,2,157,134,23,14,148,4,47,35
503055771,0,,,1040,502,538,136,72,64,896,425,471,592,292,300,854,403,451,826,387,439,304,133,171,155,63,92,34,12,22,2,1,1,10,6,4,414,413,104,138,74,64,25,7,1,306,276,30,37,207,6,54,60
503055772,0,,,1311,599,712,120,50,70,1185,545,640,568,275,293,1161,536,625,1140,524,616,617,270,347,296,132,164,71,21,50,8,1,7,4,3,1,508,507,97,209,101,64,22,12,2,406,362,44,25,358,1,62,159
503055773,0,,,1523,726,797,139,73,66,1372,642,730,816,397,419,1335,617,718,1306,599,707,556,245,311,258,96,162,92,29,63,3,0,3,10,2,8,664,661,202,243,100,76,33,5,2,449,401,48,32,376,4,115,120
503055774,0,,,1809,802,1007,237,112,125,1564,683,881,905,413,492,1504,649,855,1467,631,836,659,270,389,370,149,221,93,26,67,4,0,4,3,1,2,793,793,239,288,137,80,33,14,2,540,474,66,56,458,15,152,132
503055781,0,,,627,302,325,86,44,42,540,257,283,351,173,178,525,251,274,511,243,268,189,84,105,90,36,54,27,8,19,6,0,6,2,2,0,269,269,90,74,54,35,10,5,1,176,148,28,27,130,10,38,30
503055782,0,,,581,242,339,81,38,43,465,187,278,292,138,154,447,178,269,433,170,263,173,49,124,113,24,89,70,7,63,22,0,22,1,0,1,201,200,54,61,38,30,12,2,3,139,126,13,17,73,1,24,19
503055783,0,,,1377,615,762,198,99,99,1178,515,663,660,304,356,1134,488,646,1105,470,635,518,211,307,273,109,164,83,24,59,3,2,1,6,1,5,598,597,200,202,102,52,25,12,4,391,348,43,45,342,5,141,92
503055784,0,,,578,274,304,78,38,40,495,233,262,260,129,131,486,228,258,482,227,255,235,104,131,117,48,69,44,15,29,6,0,6,0,0,0,215,213,42,86,30,34,16,4,1,169,150,19,19,133,1,29,49
503055791,0,,,1014,479,535,105,54,51,866,404,462,402,193,209,848,393,455,839,388,451,464,211,253,164,73,91,30,11,19,4,1,3,2,2,0,403,401,62,187,74,47,29,2,0,326,296,30,26,271,0,47,134
503055792,0,,,1195,573,622,123,60,63,1019,485,534,565,269,296,974,465,509,952,453,499,454,216,238,179,87,92,37,13,24,3,0,3,2,1,1,466,466,67,212,83,74,24,3,3,383,363,20,15,280,0,44,147
503055793,0,,,1526,706,820,151,71,80,1351,621,730,617,304,313,1325,607,718,1304,595,709,734,317,417,418,178,240,100,32,68,10,2,8,6,3,3,607,606,123,271,105,65,26,9,7,476,428,48,40,431,0,87,172
503055794,0,,,34,15,19,2,1,1,30,13,17,11,5,6,30,13,17,30,13,17,19,8,11,9,4,5,2,1,1,0,0,0,0,0,0,15,15,1,10,3,1,0,0,0,13,12,1,0,12,0,1,6
503055801,2,503055813,,3,3,0,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,3,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
503055802,2,503055813,,6,5,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,3,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
503055811,2,503055813,,4,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
503055813,1,,503055801;503055802;503055811,27,13,14,0,0,0,40,23,17,20,12,8,40,23,17,39,23,16,20,11,9,9,3,6,3,1,2,0,0,0,0,0,0,15,15,10,8,2,2,0,0,0,12,8,4,0,16,0,8,2
503055821,0,,,66,31,35,9,5,4,57,26,31,35,17,18,54,25,29,53,24,29,22,9,13,15,6,9,4,1,3,0,0,0,0,0,0,27,27,6,12,2,5,2,0,0,21,19,2,3,14,0,4,7
503055822,0,,,241,116,125,15,9,6,225,107,118,140,73,67,220,102,118,219,101,118,85,34,51,36,13,23,15,5,10,1,0,1,0,0,0,102,102,21,44,21,13,1,2,0,81,72,9,5,58,1,14,15
503055823,0,,,123,68,55,8,6,2,115,62,53,65,39,26,114,61,53,113,61,52,50,23,27,23,10,13,2,1,1,0,0,0,0,0,0,54,54,15,21,11,4,1,2,0,39,34,5,2,33,1,8,7
503055824,0,,,464,224,240,32,17,15,432,207,225,240,110,130,415,200,215,404,191,213,192,97,95,59,31,28,16,7,9,0,0,0,5,2,3,186,186,24,87,46,19,8,2,0,161,144,17,10,124,0,19,53
503055831,0,,,413,196,217,41,25,16,372,171,201,186,92,94,360,164,196,352,161,191,186,79,107,99,34,65,30,10,20,0,0,0,14,6,8,187,186,73,60,24,17,4,6,2,111,92,19,9,129,2,52,30
503055832,0,,,49,17,32,3,1,2,46,16,30,12,3,9,46,16,30,46,16,30,34,13,21,21,7,14,10,1,9,0,0,0,0,0,0,18,17,3,8,4,1,1,0,0,14,11,3,0,14,0,2,6
503055833,0,,,269,145,124,30,21,9,239,124,115,164,92,72,234,121,113,233,121,112,75,32,43,35,15,20,9,3,6,1,0,1,2,2,0,93,92,27,30,15,14,5,1,0,65,57,8,7,53,0,18,10
503055834,0,,,34,15,19,4,1,3,30,14,16,15,7,8,28,13,15,28,13,15,15,7,8,8,4,4,2,1,1,0,0,0,0,0,0,13,13,3,5,2,2,0,0,1,10,9,1,1,8,0,1,5
503055841,1,,503055842,48,24,24,2,1,1,50,26,24,28,17,11,50,26,24,50,26,24,22,9,13,11,5,6,4,2,2,0,0,0,1,1,0,22,22,7,7,9,1,0,0,0,17,15,2,1,15,1,4,3
503055842,2,503055841,,4,3,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
503055843,0,,,120,61,59,4,3,1,116,58,58,75,42,33,113,56,57,110,55,55,41,16,25,27,10,17,4,0,4,0,0,0,7,7,0,47,47,15,12,9,6,2,1,2,31,21,10,0,29,0,6,5
503055844,0,,,13,9,4,0,0,0,13,9,4,6,5,1,13,9,4,12,8,4,7,4,3,5,3,2,3,2,1,0,0,0,1,1,0,6,6,2,2,1,1,0,0,0,4,3,1,0,4,1,1,1
503055852,0,,,668,351,317,106,58,48,556,289,267,399,222,177,541,280,261,529,275,254,157,67,90,79,30,49,25,9,16,1,0,1,27,27,0,338,338,170,82,42,24,13,4,3,163,146,17,37,112,45,34,31
503055853,0,,,19,12,7,0,0,0,19,12,7,10,8,2,19,12,7,19,12,7,9,4,5,4,2,2,0,0,0,0,0,0,2,2,0,12,12,7,3,2,0,0,0,0,5,5,0,0,6,2,2,2
503055854,0,,,301,112,189,35,18,17,266,94,172,105,49,56,259,91,168,252,88,164,161,45,116,113,24,89,81,12,69,17,2,15,0,0,0,72,70,10,21,18,9,6,3,3,60,41,19,6,43,0,7,10
503055861,0,,,583,283,300,49,27,22,534,256,278,302,162,140,525,251,274,518,248,270,232,94,138,141,49,92,55,11,44,5,1,4,10,7,3,232,231,61,81,48,24,12,4,1,169,147,22,15,143,1,43,38
503055862,0,,,475,231,244,36,19,17,439,212,227,228,119,109,428,208,220,419,200,219,211,93,118,123,49,74,42,14,28,2,0,2,4,3,1,220,220,80,66,48,16,5,5,0,137,110,27,10,150,5,52,33
503055863,0,,,41,19,22,9,3,6,32,16,16,22,12,10,32,16,16,30,16,14,10,4,6,7,3,4,2,0,2,1,0,1,2,2,0,16,16,5,3,5,0,3,0,0,11,10,1,4,7,2,3,1
503055864,0,,,762,360,402,104,49,55,656,309,347,448,223,225,635,298,337,620,293,327,208,86,122,105,32,73,34,11,23,2,0,2,5,3,2,314,314,96,95,54,38,25,5,1,212,179,33,29,149,9,52,35
503055871,0,,,1030,492,538,113,51,62,905,432,473,593,304,289,870,414,456,848,403,445,312,128,184,174,62,112,80,24,56,9,2,7,8,2,6,448,447,165,130,84,41,19,7,1,277,245,32,35,189,27,52,50
503055872,0,,,1704,781,923,187,102,85,1502,669,833,832,394,438,1454,648,806,1428,634,794,670,275,395,392,152,240,138,42,96,8,0,8,7,1,6,791,789,314,252,106,77,26,8,6,465,423,42,43,443,10,175,115
503055873,0,,,2009,906,1103,253,140,113,1753,764,989,1049,464,585,1706,742,964,1670,724,946,704,300,404,289,107,182,85,24,61,6,0,6,6,1,5,851,850,248,303,150,84,45,16,4,594,524,70,61,484,3,160,132
503055874,0,,,873,407,466,67,40,27,803,364,439,462,223,239,777,353,424,761,346,415,341,141,200,167,58,109,56,14,42,5,1,4,1,1,0,408,408,153,134,62,42,9,5,3,253,209,44,16,242,10,89,63
503055881,0,,,1601,750,851,157,82,75,1439,665,774,731,350,381,1397,645,752,1381,638,743,708,315,393,397,170,227,129,43,86,10,2,8,6,3,3,684,684,186,250,137,70,32,5,4,496,433,63,35,456,5,121,144
503055882,0,,,1590,733,857,207,102,105,1379,627,752,773,366,407,1335,603,732,1314,595,719,606,261,345,312,131,181,94,34,60,6,0,6,6,6,0,644,644,161,223,128,82,33,13,4,477,408,69,41,396,8,104,126
503055883,0,,,1360,648,712,114,65,49,1229,571,658,684,348,336,1205,555,650,1190,547,643,545,223,322,285,113,172,85,26,59,10,2,8,25,14,11,660,659,262,226,90,52,18,7,4,388,337,51,37,376,28,139,100
503055884,0,,,1987,821,1166,192,98,94,1777,711,1066,684,325,359,1737,691,1046,1717,684,1033,1093,386,707,779,242,537,384,97,287,52,4,48,10,5,5,626,620,153,250,101,75,29,9,3,458,412,46,46,381,8,100,152
503055891,0,,,1781,861,920,174,92,82,1591,760,831,899,453,446,1553,743,810,1520,728,792,692,307,385,317,139,178,68,26,42,2,0,2,11,7,4,704,704,141,281,131,89,48,10,4,554,478,76,45,441,3,87,176
503055892,0,,,1095,497,598,84,43,41,979,436,543,434,218,216,960,425,535,953,421,532,545,218,327,329,117,212,160,38,122,28,6,22,10,6,4,382,380,97,152,74,33,17,6,1,278,255,23,18,219,7,43,86
503055893,0,,,1750,828,922,195,94,101,1456,685,771,812,419,393,1418,663,755,1397,651,746,644,266,378,402,162,240,98,36,62,7,2,5,5,2,3,756,756,212,285,138,78,25,12,6,521,457,64,53,426,6,115,151
503055894,0,,,1493,693,800,130,63,67,1273,577,696,689,336,353,1255,568,687,1246,563,683,584,241,343,306,117,189,88,24,64,9,1,8,16,12,4,681,681,221,246,119,64,21,8,2,442,392,50,40,382,17,106,131
503055902,0,,,55,30,25,0,0,0,55,30,25,31,20,11,55,30,25,55,30,25,24,10,14,11,3,8,5,0,5,1,0,1,0,0,0,26,26,9,8,6,3,0,0,0,17,12,5,0,17,0,3,5
503055904,0,,,108,51,57,8,4,4,100,47,53,45,19,26,100,47,53,100,47,53,55,28,27,19,7,12,9,2,7,0,0,0,0,0,0,49,49,15,17,11,4,2,0,0,34,28,6,2,36,0,13,11
503055911,0,,,19,9,10,0,0,0,19,9,10,7,6,1,19,9,10,19,9,10,12,3,9,12,3,9,1,0,1,0,0,0,0,0,0,10,10,5,1,4,0,0,0,0,5,5,0,0,9,0,4,0
503055921,0,,,12,7,5,0,0,0,12,7,5,6,4,2,12,7,5,12,7,5,6,3,3,2,0,2,0,0,0,0,0,0,0,0,0,7,7,3,3,1,0,0,0,0,4,4,0,0,4,0,2,2
503055922,2,503055924,,3,1,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
503055923,2,503055924,,66,24,42,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,3,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
503055924,1,,503055922;503055923,47,27,20,2,2,0,114,50,64,22,10,12,112,50,62,112,50,62,92,40,52,59,20,39,27,7,20,4,0,4,0,0,0,21,21,6,8,6,3,1,0,0,18,14,4,0,19,0,4,7
503055931,0,,,364,157,207,28,16,12,335,141,194,127,64,63,328,138,190,326,137,189,208,77,131,151,54,97,76,17,59,17,4,13,3,1,2,108,105,21,40,19,17,8,0,0,84,75,9,5,69,0,15,24
503055932,0,,,406,198,208,43,28,15,363,170,193,226,104,122,344,163,181,334,159,175,137,66,71,69,34,35,16,5,11,2,0,2,1,1,0,152,152,22,62,32,20,12,4,0,129,115,14,12,82,1,13,31
503055933,0,,,502,237,265,46,25,21,455,211,244,223,106,117,443,206,237,436,201,235,232,105,127,132,63,69,35,18,17,1,0,1,0,0,0,208,208,49,84,37,20,14,4,0,159,137,22,7,144,1,32,55
503055934,0,,,725,339,386,61,31,30,663,307,356,386,185,201,642,300,342,623,291,332,277,122,155,167,75,92,36,11,25,2,0,2,6,5,1,300,300,61,125,62,33,18,1,0,237,214,23,15,180,5,42,67
503055944,0,,,64,32,32,10,7,3,54,25,29,30,15,15,51,24,27,50,24,26,24,10,14,14,6,8,5,1,4,0,0,0,0,0,0,23,23,4,8,3,5,3,0,0,19,15,4,2,15,0,1,6
503055951,2,503055952,,8,5,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,3,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
503055952,1,,503055951,46,27,19,9,7,2,45,25,20,22,14,8,44,25,19,44,25,19,23,11,12,12,7,5,4,3,1,0,0,0,0,0,0,13,13,3,3,5,1,0,2,2,13,10,3,1,12,0,2,2
503055953,0,,,87,38,49,2,1,1,85,37,48,34,18,16,85,37,48,84,37,47,51,19,32,30,6,24,18,1,17,7,0,7,0,0,0,30,29,7,11,8,0,1,1,1,22,18,4,1,21,0,4,9
503055954,0,,,259,113,146,19,6,13,240,107,133,127,61,66,237,104,133,231,103,128,113,46,67,63,23,40,21,9,12,1,0,1,1,0,1,127,127,54,42,16,7,5,1,2,71,58,13,3,87,1,39,14
503055961,0,,,942,410,532,57,30,27,880,377,503,384,185,199,869,373,496,857,370,487,496,192,304,346,129,217,111,34,77,6,0,6,5,4,1,401,400,123,159,61,36,13,6,2,274,232,42,16,284,3,79,97
503055962,0,,,1052,495,557,124,63,61,910,423,487,586,287,299,889,412,477,876,402,474,324,136,188,167,56,111,55,16,39,2,0,2,9,8,1,500,500,191,163,83,38,20,2,3,300,269,31,37,239,18,83,56
503055963,0,,,1580,728,852,157,80,77,1402,629,773,834,418,416,1363,602,761,1331,579,752,568,211,357,277,92,185,68,14,54,6,0,6,29,12,17,866,866,446,238,111,45,17,5,4,410,376,34,51,453,32,259,83
503055964,0,,,502,233,269,85,48,37,412,182,230,251,117,134,399,174,225,393,169,224,161,65,96,88,35,53,25,7,18,2,0,2,4,2,2,226,225,84,67,36,27,7,3,1,139,124,15,18,112,8,48,23
503055971,1,,503055974,968,466,502,92,45,47,873,420,453,597,300,297,853,415,438,840,410,430,276,120,156,103,36,67,43,12,31,1,1,0,22,13,9,454,454,178,140,67,42,23,5,0,270,236,34,25,200,38,64,55
503055972,0,,,316,160,156,36,24,12,279,135,144,173,91,82,266,125,141,259,122,137,106,44,62,65,27,38,16,7,9,1,0,1,2,2,0,130,130,41,36,30,8,10,4,1,88,75,13,15,69,6,19,21
503055973,0,,,652,305,347,91,51,40,557,251,306,345,168,177,545,243,302,536,240,296,212,83,129,105,38,67,28,8,20,3,1,2,5,3,2,302,301,120,91,43,29,12,5,1,178,155,23,32,146,16,56,35
503055974,2,503055971,,4,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
503055981,0,,,1508,694,814,127,77,50,1370,609,761,628,306,322,1348,597,751,1334,590,744,742,303,439,478,188,290,146,51,95,8,1,7,7,4,3,674,674,178,283,125,60,20,7,1,489,434,55,37,473,3,122,175
503055982,0,,,1643,755,888,168,88,80,1413,631,782,766,353,413,1374,613,761,1345,599,746,647,278,369,338,144,194,105,42,63,6,2,4,2,2,0,718,718,195,286,128,67,33,6,3,509,473,36,52,436,2,136,158
503055983,0,,,1370,625,745,171,81,90,1180,534,646,625,305,320,1156,524,632,1140,514,626,555,229,326,313,128,185,101,35,66,10,2,8,3,1,2,601,601,161,246,95,70,23,5,1,434,401,33,52,367,6,108,130
503055984,0,,,1727,772,955,198,107,91,1451,624,827,824,386,438,1408,601,807,1381,586,795,627,238,389,345,118,227,128,37,91,12,3,9,14,7,7,781,781,268,253,144,76,29,8,3,496,438,58,52,440,10,161,120
503055991,0,,,1540,708,832,243,116,127,1142,510,632,796,380,416,1100,488,612,1075,473,602,346,130,216,182,57,125,81,20,61,12,3,9,12,8,4,655,654,230,169,130,94,26,4,1,406,370,36,90,212,9,66,59
503055992,0,,,1519,688,831,179,88,91,1280,568,712,709,335,374,1228,538,690,1204,523,681,571,233,338,345,130,215,124,38,86,19,5,14,3,2,1,619,616,169,229,114,60,31,8,5,436,404,32,53,339,3,91,126
503055993,0,,,1362,619,743,169,82,87,1074,476,598,653,315,338,1043,465,578,1014,454,560,421,161,260,237,83,154,76,23,53,5,0,5,2,0,2,663,661,284,197,92,57,22,6,3,362,339,23,45,285,26,108,87
503055994,0,,,1498,707,791,195,115,80,1253,569,684,661,320,341,1228,554,674,1206,544,662,592,249,343,367,149,218,153,65,88,4,2,2,5,3,2,642,642,190,225,102,84,33,6,2,438,391,47,48,390,2,130,124
503056001,0,,,566,293,273,107,57,50,459,236,223,299,166,133,441,225,216,436,221,215,160,70,90,65,25,40,18,3,15,0,0,0,17,16,1,221,221,68,61,36,28,18,6,4,147,124,23,33,99,14,24,29
503056002,0,,,277,126,151,34,18,16,243,108,135,189,89,100,236,108,128,231,105,126,54,19,35,41,14,27,16,4,12,2,0,2,2,2,0,78,76,18,21,12,15,6,3,1,58,47,11,13,25,2,8,5
503056003,0,,,939,439,500,160,85,75,774,353,421,525,247,278,755,340,415,739,337,402,249,106,143,127,53,74,44,20,24,2,1,1,9,5,4,384,384,120,105,75,50,24,6,4,257,215,42,52,162,23,44,49
503056004,0,,,390,176,214,71,30,41,319,146,173,212,103,109,305,139,166,297,137,160,107,43,64,56,22,34,12,6,6,1,0,1,2,2,0,137,137,25,44,22,26,16,2,2,111,92,19,18,70,3,15,20
503056011,0,,,458,195,263,57,22,35,400,173,227,201,100,101,388,169,219,379,166,213,199,73,126,133,43,90,62,18,44,11,2,9,4,0,4,151,150,39,53,18,27,8,2,3,110,94,16,13,81,4,18,26
503056012,1,,503056014,56,26,30,5,2,3,53,25,28,31,17,14,52,24,28,52,24,28,22,8,14,14,4,10,6,2,4,0,0,0,0,0,0,26,26,13,5,4,2,3,0,0,14,12,2,1,18,0,11,2
503056013,0,,,375,187,188,49,26,23,326,161,165,217,106,111,319,158,161,313,154,159,109,55,54,46,26,20,6,3,3,1,1,0,7,6,1,142,142,22,52,33,28,5,1,1,119,107,12,13,71,0,13,32
503056014,2,503056012,,2,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
503056021,2,503056023,,5,2,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
503056023,1,,503056021,8,2,6,1,0,1,12,4,8,4,1,3,12,4,8,12,4,8,8,3,5,7,2,5,3,1,2,0,0,0,0,0,0,5,5,2,4,1,0,0,0,0,5,5,0,1,5,0,1,2
503056082,1,,503056084,169,79,90,28,13,15,147,68,79,62,31,31,146,67,79,145,66,79,85,37,48,41,15,26,16,5,11,1,0,1,1,0,1,74,74,24,33,10,5,3,1,2,54,43,11,6,55,0,17,18
503056084,2,503056082,,6,2,4,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,4,4,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
503056091,0,,,21,14,7,3,1,2,18,13,5,18,13,5,17,12,5,17,12,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,13,9,2,0,2,0,0,0,4,4,0,0,0,5,0,0
503056093,0,,,218,103,115,17,8,9,201,95,106,107,50,57,191,90,101,185,86,99,94,45,49,53,25,28,16,9,7,1,0,1,0,0,0,92,92,23,34,21,9,2,3,0,65,61,4,4,58,0,14,22
503056094,0,,,31,13,18,0,0,0,31,13,18,18,8,10,30,12,18,29,11,18,13,5,8,5,1,4,2,1,1,0,0,0,0,0,0,14,14,2,8,3,1,0,0,0,12,11,1,0,9,0,1,2
503056101,0,,,759,334,425,139,71,68,620,263,357,401,177,224,593,252,341,582,246,336,219,86,133,142,50,92,70,18,52,8,1,7,3,1,2,284,283,80,79,55,40,23,3,3,202,183,19,32,124,9,42,35
503056102,0,,,758,330,428,105,56,49,649,272,377,272,132,140,644,269,375,636,263,373,377,140,237,236,67,169,129,28,101,14,0,14,0,0,0,222,217,71,65,34,27,13,5,2,144,128,16,31,112,3,38,41
503056103,0,,,212,102,110,32,21,11,180,81,99,125,55,70,178,80,98,171,79,92,55,26,29,22,10,12,3,2,1,0,0,0,6,1,5,84,84,23,28,13,12,4,3,1,59,50,9,8,39,5,10,10
503056104,0,,,693,345,348,146,83,63,547,262,285,382,184,198,533,254,279,523,249,274,165,78,87,55,25,30,12,3,9,2,0,2,1,1,0,271,271,74,75,56,38,23,3,2,191,180,11,40,107,15,27,40
503056111,0,,,361,170,191,45,21,24,316,149,167,184,89,95,305,142,163,298,139,159,132,60,72,72,29,43,24,7,17,2,0,2,0,0,0,135,135,22,49,28,25,9,2,0,113,93,20,7,84,1,15,28
503056113,0,,,456,219,237,99,55,44,357,164,193,249,118,131,343,158,185,338,154,184,108,46,62,52,22,30,13,4,9,1,1,0,0,0,0,153,153,21,50,27,32,15,7,1,132,117,15,25,75,0,15,25
503056114,0,,,65,25,40,2,1,1,63,24,39,36,14,22,63,24,39,61,24,37,27,10,17,16,7,9,6,3,3,1,0,1,0,0,0,31,31,8,15,6,1,1,0,0,23,21,2,1,19,0,6,5
503056123,0,,,13,6,7,1,1,0,12,5,7,6,3,3,12,5,7,12,5,7,6,2,4,5,2,3,1,0,1,0,0,0,0,0,0,7,7,2,4,1,0,0,0,0,5,5,0,0,4,0,1,2
503056173,0,,,13,4,9,1,0,1,12,4,8,6,3,3,12,4,8,12,4,8,6,1,5,4,0,4,2,0,2,0,0,0,0,0,0,5,5,1,1,2,1,0,0,0,4,1,3,0,4,0,1,0
503056191,1,,503056192,280,129,151,27,13,14,258,119,139,114,58,56,250,113,137,248,112,136,144,61,83,73,32,41,25,10,15,3,1,2,0,0,0,120,120,34,46,24,10,6,3,0,88,76,12,4,88,0,25,28
